id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
74073,Food & Music Dream Apartment in Williamsburg,211877,Daniel,Brooklyn,Williamsburg,40.71015,-73.96101,Entire home/apt,195,4,59,2019-06-23,0.6,1,71
74240,French Garden cottage off Bedford,389924,Patty,Brooklyn,Williamsburg,40.71903,-73.9597,Entire home/apt,169,1,68,2019-06-07,0.67,2,215
74333,Alcove Studio w/ outdoor Patio Deck,331328,Amir,Manhattan,East Harlem,40.80892,-73.93985,Entire home/apt,113,14,26,2015-11-25,0.27,3,253
74404,Luxury 3 bed/ 2 bath apt in Harlem w/ terrace,391325,G & S,Manhattan,Harlem,40.80276,-73.9567,Entire home/apt,250,14,31,2012-08-22,0.31,1,78
74680,One Bedroom Mini studio - Free WIFI,265109,Nazleen,Queens,Astoria,40.77635,-73.93426,Entire home/apt,115,2,198,2019-05-31,2.01,1,257
75635,Bright Cozy Chinatown Studio Apt.,401696,Patricia,Manhattan,Lower East Side,40.71876,-73.98394,Entire home/apt,150,3,286,2019-06-27,2.81,1,191
76761,Eveland the Place to Stay & Enjoy a 5-⭐️ 2bdrm,118971,Evelyn,Brooklyn,South Slope,40.66552,-73.99019,Entire home/apt,169,2,398,2019-06-28,3.97,3,182
78919,"Historic House Boerum Hill, BK, NYC",422561,Nancy,Brooklyn,Boerum Hill,40.68674,-73.98876,Entire home/apt,135,4,6,2016-02-05,0.1,1,0
79067,Lovely 3 bedroom in Italianate Brownstone w/garden,425506,Bliss,Brooklyn,Clinton Hill,40.6848,-73.96219,Entire home/apt,350,6,14,2019-04-20,0.3,1,156
80924,Spacious 3 Bedroom Duplex in Park Slope,438133,Ellis,Brooklyn,Park Slope,40.67542,-73.98142,Entire home/apt,165,30,34,2018-09-25,0.51,2,189
82550,Columbia Castle 2 BR,448312,Christopher,Brooklyn,Brooklyn Heights,40.69441,-73.99771,Entire home/apt,200,3,80,2019-06-30,0.85,2,106
82638,"Charming Artist's Flat, East Village",449787,Sarah,Manhattan,East Village,40.72399,-73.98374,Entire home/apt,169,4,240,2019-06-06,2.4,1,276
82928,BEAUTIFUL 2 BEDROOM APARTMENT,451545,Ruthven,Brooklyn,Bedford-Stuyvesant,40.6824,-73.94615,Entire home/apt,185,3,46,2019-07-02,1.07,1,248
83243,Brooklyn Cove Studio Apt w/ Garden!!,453519,Julian,Brooklyn,Bushwick,40.68949,-73.91708,Entire home/apt,65,2,228,2019-06-10,2.27,1,194
83446,"Ft. Greene garden gem, large and convenient",454756,Leslie,Brooklyn,Fort Greene,40.68819,-73.97258,Entire home/apt,130,35,5,2018-09-03,0.05,1,135
83722,Williamsburg penthouse with private roof cabana,456638,Sophie,Brooklyn,Williamsburg,40.7205,-73.96015,Entire home/apt,199,30,8,2018-08-26,0.11,1,30
83847,East Village Designer's 1-BR APT,410094,Yvette,Manhattan,East Village,40.72451,-73.98094,Entire home/apt,225,2,33,2019-01-02,0.33,1,0
84059,So Much Room in Brooklyn,459054,Famous,Brooklyn,Crown Heights,40.67591,-73.94715,Entire home/apt,150,5,5,2018-07-22,0.05,1,0
84659,Large Studio--Heart of East Village,462776,Kyle,Manhattan,East Village,40.72843,-73.98895,Entire home/apt,139,1,388,2019-06-26,3.88,1,142
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,11,2019-01-14,0.11,5,179
86215,MODERN SPACIOUS 2 BR APT DOWNTOWN MANHATTAN,327900,T,Manhattan,Lower East Side,40.71965,-73.98766,Entire home/apt,150,2,151,2019-06-24,1.51,2,52
89427,The Brooklyn Waverly,116599,Sahr,Brooklyn,Clinton Hill,40.68613,-73.96536,Entire home/apt,650,5,0,,,3,365
89621,"WONDERFUL, COMFORTABLE STUDIO",209460,Marylyn,Brooklyn,Bedford-Stuyvesant,40.68048,-73.94911,Entire home/apt,90,3,218,2019-06-28,2.26,4,324
93313,MAISON DES SIRENES 2,25183,Nathalie,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93963,Entire home/apt,120,2,75,2019-06-23,0.76,2,237
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Sadatu,Brooklyn,Crown Heights,40.67473,-73.94494,Entire home/apt,100,90,0,,,1,365
94477,The Vernon On Greene,478395,Jason,Brooklyn,Bedford-Stuyvesant,40.69305,-73.93185,Entire home/apt,175,2,370,2019-07-05,3.74,1,204
94783,"Beautiful, Bright’s, Warm & Spacious 1.5BR Apt",473113,Keishera,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,104,2019-06-21,1.04,1,272
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,40.71055,-73.95098,Entire home/apt,140,7,13,2016-07-18,0.13,1,0
95883,Spacious Loft in Clinton Hill,509918,Eduardo,Brooklyn,Bedford-Stuyvesant,40.69465,-73.95458,Entire home/apt,200,5,4,2018-12-26,0.07,1,9
98330,LOVELY APARTMENT IN THE HEART OF NY,31374,Shon,Manhattan,Kips Bay,40.73877,-73.97707,Entire home/apt,125,4,1,2012-01-03,0.01,3,181
98663,Groovy NYC Chelsea Pad,520279,Peter Michael,Manhattan,Chelsea,40.74893,-73.99544,Entire home/apt,130,30,19,2018-06-11,0.19,1,189
99085,Sunny Bklyn Jewel  Fort Greene JULY  - AUG 2019,522164,Wanda,Brooklyn,Fort Greene,40.68795,-73.97332,Entire home/apt,123,30,15,2019-05-01,0.15,1,189
100186,Large Brand New Park Slope 1BR,526805,Mi,Brooklyn,Gowanus,40.66918,-73.99187,Entire home/apt,130,7,98,2019-06-28,0.99,1,35
102995,UWS Brownstone Near Central Park,178043,Chas,Manhattan,Upper West Side,40.78558,-73.9696,Entire home/apt,212,21,45,2018-01-01,0.46,1,35
103161,Artsy TopFloor Apt in PRIME BEDFORD Williamsburg,465278,Ade,Brooklyn,Williamsburg,40.71577,-73.96053,Entire home/apt,190,3,124,2019-06-26,1.76,1,359
103806,BOHEMIAN EAST VILLAGE 2 BED HAVEN,251176,Jason,Manhattan,East Village,40.72577,-73.98745,Entire home/apt,249,5,166,2019-05-27,1.68,2,365
105510,Private 1-Bedroom Apt in Townhouse,322716,Alex,Brooklyn,Crown Heights,40.67086,-73.94872,Entire home/apt,100,30,15,2019-01-05,0.16,5,282
106647,Tree lined block modern apartment,552679,Olivia,Brooklyn,Bedford-Stuyvesant,40.68505,-73.95684,Entire home/apt,135,2,86,2019-06-16,0.87,1,102
107630,Sweet Historic Greenpoint Duplex,306739,Maya,Brooklyn,Greenpoint,40.72911,-73.95493,Entire home/apt,175,3,248,2019-06-20,2.53,3,274
107895,Riverside Charm with Fire Place,3088389,Kai,Manhattan,Upper West Side,40.77944,-73.98567,Entire home/apt,120,5,49,2019-06-19,0.56,1,201
110739,"Very Central, Nomad/Chelsea Loft Studio",568568,Driss,Manhattan,Midtown,40.74503,-73.98876,Entire home/apt,169,18,54,2019-07-03,0.57,1,98
112100,Sunny 3BR Apt Ideal for Family  ,572527,Marine,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,3,2013-01-01,0.03,1,157
112359,UES Quiet & Spacious 1 bdrm for 4,571952,Olivia,Manhattan,Upper East Side,40.78491,-73.9508,Entire home/apt,225,2,56,2018-12-28,0.57,1,312
114123,Large Park Slope Townhouse Duplex,579495,Susi,Brooklyn,South Slope,40.66527,-73.9886,Entire home/apt,199,14,27,2019-05-19,0.28,2,223
114229,Lower East Side 2 Bedroom Apt,314941,Tony,Manhattan,Lower East Side,40.71895,-73.99434,Entire home/apt,211,1,52,2019-06-08,0.6,3,361
114969,"Manhattan Studio, Perfect Location",582598,Andrey,Manhattan,Midtown,40.75579,-73.96699,Entire home/apt,145,6,39,2018-09-24,0.4,1,0
115678,Your Stunning Vacation Apartment!,127772,Will,Manhattan,Harlem,40.81822,-73.94095,Entire home/apt,99,1,320,2019-06-23,3.23,1,220
115748,1 BDRM Apt-Weekend Sublease,585166,Lilly,Queens,Astoria,40.76434,-73.92132,Entire home/apt,110,4,30,2019-06-16,0.32,1,363
116940,ROOM WITH A  KITCHENETTE,209460,Marylyn,Brooklyn,Crown Heights,40.67705,-73.94925,Entire home/apt,80,3,225,2019-06-24,2.27,4,315
117425,"Conveniently Located, Sunny Brooklyn Heights!",593115,LuLu,Brooklyn,Brooklyn Heights,40.69263,-73.99438,Entire home/apt,150,30,95,2018-05-26,0.96,1,281
118061,Style in Stuyvesant Heights,2248897,Roberta,Brooklyn,Bedford-Stuyvesant,40.68448,-73.92747,Entire home/apt,110,4,70,2019-06-28,0.75,1,283
120362,Williamsburg apartment right by the subway,138069,Itamar,Brooklyn,Williamsburg,40.70665,-73.94061,Entire home/apt,190,4,50,2019-07-02,0.51,1,331
121687,Spacious Brooklyn Loft - 2 Bedroom,262812,Vikram,Brooklyn,Williamsburg,40.72063,-73.95952,Entire home/apt,200,2,29,2019-06-23,0.31,1,36
121861,"Park Slope Apt:, Spacious 2 bedroom",611716,Elizabeth,Brooklyn,Park Slope,40.67644,-73.98082,Entire home/apt,165,2,23,2016-05-02,0.23,2,7
123784,NYC Studio for Rent in Townhouse,617990,Christopher,Manhattan,Harlem,40.80481,-73.94794,Entire home/apt,110,2,142,2019-06-16,1.44,2,301
125053,⚡Quiet Gem w/roof deck on NY's Hottest Street⚡,622460,Justin,Manhattan,East Village,40.72533,-73.99143,Entire home/apt,395,2,70,2019-07-01,0.73,1,170
126443,☆Massive DUPLEX☆ 2BR & 2BTH East Village 9+ Guests,627217,Seith,Manhattan,East Village,40.72939,-73.98857,Entire home/apt,189,2,403,2019-07-07,4.1,3,201
127387,"Luxe, Spacious 2BR 2BA Nr Trains",23276,Katharine,Brooklyn,Gowanus,40.66862,-73.9926,Entire home/apt,260,30,3,2014-08-04,0.03,1,316
128975,City Room - Street View Apt,256161,Wayne,Manhattan,Harlem,40.81333,-73.94453,Entire home/apt,122,1,116,2019-06-13,1.18,5,271
131154,Cozy and Bright One Bedroom in BK,275563,Lauren,Brooklyn,Greenpoint,40.72473,-73.95199,Entire home/apt,165,2,175,2019-07-07,1.79,1,139
132516,Forest Hills Apt minutes to midtown Manhattan,85330,Jean,Queens,Forest Hills,40.70925,-73.85262,Entire home/apt,97,3,28,2019-07-01,1.21,3,209
132570,Spacious West Village 1 b/room King,651390,Catherine,Manhattan,West Village,40.73215,-74.00922,Entire home/apt,170,4,24,2017-12-26,0.25,1,0
132695,Perfect Williamsburg Summer Haven,507186,Holly,Brooklyn,Williamsburg,40.71109,-73.94332,Entire home/apt,125,2,15,2016-06-06,0.15,1,0
134934,Prime Williamsburg Apartment,652842,Giovanni,Brooklyn,Williamsburg,40.71823,-73.95849,Entire home/apt,225,10,22,2019-05-30,0.38,1,52
135465,Garden apartment close to Manhattan,663879,Christopher,Brooklyn,Fort Greene,40.68626,-73.97598,Entire home/apt,170,3,86,2019-06-20,0.91,2,286
135706,The Ground Studio - West Side,665013,Jeff,Manhattan,Chelsea,40.74488,-74.001,Entire home/apt,132,4,10,2017-01-01,0.1,1,0
136493,Stunning arty 3200sf 3FLR+3BR townhome w/terrace,663384,Irena,Brooklyn,Park Slope,40.67632,-73.97616,Entire home/apt,250,7,18,2019-05-27,0.21,1,18
138216,Sunny and Spacious Designer's Home,674970,Michael,Brooklyn,Greenpoint,40.72212,-73.94254,Entire home/apt,141,5,8,2018-07-08,0.21,1,9
139624,"Spacious,Sunny, private one bedroom",680818,Jessica,Brooklyn,Crown Heights,40.67456,-73.95151,Entire home/apt,64,20,70,2019-01-31,0.73,1,3
140133,Truly Amazing Oasis In The City,622866,Daniel,Brooklyn,Williamsburg,40.71363,-73.96019,Entire home/apt,249,3,150,2019-07-05,1.55,1,277
140973,"East Village, King-Sized, Charmer",686147,Dave,Manhattan,East Village,40.72274,-73.97581,Entire home/apt,185,2,69,2019-05-26,0.71,1,233
141154,Affordable Furnished Apartment,686768,Mark,Brooklyn,Boerum Hill,40.6858,-73.9828,Entire home/apt,120,3,232,2019-06-22,2.41,1,221
141335,Architect's Brownstone,687361,Orna,Brooklyn,Park Slope,40.67535,-73.97654,Entire home/apt,495,1,35,2018-01-13,0.41,1,355
141890,LUXURY SOHO 2 Bedroom Apt ,689661,Allison,Manhattan,Nolita,40.72255,-73.99346,Entire home/apt,375,3,18,2013-10-01,0.21,1,0
141984,Charming Nolita Apartment!!,630453,Vanessa,Manhattan,Nolita,40.72094,-73.99706,Entire home/apt,175,3,68,2019-06-10,0.69,1,277
142069,"EAST VILLAGE STUDIO, sunny & quiet",277747,Josh,Manhattan,East Village,40.72485,-73.97813,Entire home/apt,150,4,22,2014-11-10,0.23,1,0
144087,LUXURY OF THE HORIZON,616825,Rinaldo,Manhattan,Harlem,40.80473,-73.9532,Entire home/apt,259,8,17,2019-05-18,0.17,1,343
145064,The Heart of Prime Williamsburg,404424,Oliver,Brooklyn,Williamsburg,40.71943,-73.9565,Entire home/apt,145,7,8,2014-06-06,0.08,1,0
145188,Parisian apartment in Chelsea,703156,Kristin,Manhattan,Chelsea,40.74249,-74.00329,Entire home/apt,200,4,0,,,1,0
145994,Cozy 2 Bedroom with Private Garden,706418,Carolyn,Manhattan,Upper West Side,40.79264,-73.97294,Entire home/apt,95,5,2,2018-07-06,0.08,1,0
146754,Three-bedroom house in a quiet neighborhood,709434,Meighan,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,52,2019-04-27,0.72,1,188
147586,Beautiful Duplex w/Private Garden,709334,Julie,Manhattan,Harlem,40.80474,-73.94688,Entire home/apt,295,2,74,2019-06-16,0.76,2,264
148201,NYC - Sunny Greenwich Village 1br,715807,John,Manhattan,Greenwich Village,40.72831,-74.00177,Entire home/apt,175,3,18,2013-05-31,0.19,1,0
148259,Garage Designer Loft,716064,Mihalis,Brooklyn,Williamsburg,40.71541,-73.94144,Entire home/apt,451,2,72,2019-05-11,0.86,1,331
148825,Best City Area Columbia U Upper West Side C Park,718349,B.,Manhattan,Upper West Side,40.79765,-73.96245,Entire home/apt,165,2,191,2019-06-29,2.18,1,236
149287,Your own apartment off Park Avenue,720320,Nancy,Manhattan,Upper East Side,40.78508,-73.95332,Entire home/apt,250,4,0,,,1,0
149777,Artsy 1 bedroom Apt. 20 min to 42nd Grand Central!,716306,"Dee, Dre & Mama Shelley",Bronx,Woodlawn,40.89747,-73.8639,Entire home/apt,77,1,197,2019-06-23,2.49,1,309
150804,Lower East Side 2 Bed Apt.,726333,Peter,Manhattan,Lower East Side,40.72008,-73.98404,Entire home/apt,250,4,19,2019-07-06,0.2,1,0
151199,Astoria-Private Home NYC-,722320,Gladys & Bob,Queens,Astoria,40.75725,-73.91098,Entire home/apt,129,1,414,2019-07-03,4.34,1,245
152071,Park Slope Apartment,731855,Wendy,Brooklyn,Park Slope,40.67359,-73.97904,Entire home/apt,150,2,0,,,1,8
152263,Cozy apartment in a brownstone,732535,William,Manhattan,Harlem,40.80497,-73.95016,Entire home/apt,300,2,203,2019-07-06,2.14,3,258
153405,Greenpoint Spacious Loft,737585,Pat,Brooklyn,Greenpoint,40.72937,-73.95671,Entire home/apt,125,2,104,2019-06-16,1.09,1,22
155296,Incredible Prime Williamsburg Loft!,656841,Meredith,Brooklyn,Williamsburg,40.71624,-73.96272,Entire home/apt,255,45,39,2019-05-02,0.5,1,89
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72,31,88,2019-06-16,0.91,1,164
158176,Entire Apt in Heart of Williamsburg,573065,Laura,Brooklyn,Williamsburg,40.71534,-73.95914,Entire home/apt,165,5,117,2019-06-29,1.28,1,23
158913,"Nice, cozy, neat apt Greenpoint,BK",762563,Lennny & Megan,Brooklyn,Greenpoint,40.72489,-73.95494,Entire home/apt,130,5,4,2015-03-13,0.05,1,0
158955,PRIVATE and SUNNY Williamsburg Apt!,465589,Amia,Brooklyn,Williamsburg,40.70867,-73.94284,Entire home/apt,139,2,385,2019-06-29,4.0,1,222
160609,LOCATION LOCATION LOCATION UWS 60's,769247,Ligia,Manhattan,Upper West Side,40.77724,-73.98109,Entire home/apt,200,3,10,2019-01-01,0.12,1,0
160994,In the heart of East Village,770831,James,Manhattan,East Village,40.72972,-73.97995,Entire home/apt,200,2,103,2019-06-24,1.08,1,235
161996,Manhattan Penthouse-Max.12 guests,1856604,"Robert ""Bob""",Manhattan,Harlem,40.83096,-73.94633,Entire home/apt,295,3,227,2019-06-26,2.33,1,247
162493,Prime Williamsburg 3 BR with Deck,776490,Andres,Brooklyn,Williamsburg,40.71323,-73.95745,Entire home/apt,450,5,37,2018-12-27,0.79,1,15
162508,Beautiful Brooklyn Oasis ,776645,Placid,Brooklyn,Crown Heights,40.67212,-73.9506,Entire home/apt,130,2,29,2019-06-28,0.35,1,119
163809,Cool & Spacious Harlem Artist Flat,781647,Jorin,Manhattan,Harlem,40.80523,-73.95139,Entire home/apt,198,5,42,2019-06-03,0.44,2,234
163814,☆ STUDIO East Village ☆ Own bath! ☆ Sleeps 4 ☆,627217,Seith,Manhattan,East Village,40.72636,-73.98917,Entire home/apt,99,2,280,2019-07-05,2.92,3,257
165080,Amazing Brownstone in Best Brooklyn,787273,Smadar,Brooklyn,Carroll Gardens,40.6809,-73.99233,Entire home/apt,500,7,7,2018-08-29,0.07,1,0
166006,Nice Manhattan Apt Near Central Park and Subway,791287,Giancarlo,Manhattan,Upper West Side,40.80006,-73.96049,Entire home/apt,250,31,188,2018-08-23,1.94,1,259
166983,"3 BR, Beautiful Brooklyn Duplex",795640,Jilly,Brooklyn,Carroll Gardens,40.68252,-73.99619,Entire home/apt,350,5,6,2015-08-08,0.06,1,0
167013,Spacious modern studio apartment in Manhattan,306605,Daniel,Manhattan,Chelsea,40.74342,-73.99483,Entire home/apt,205,9,3,2018-05-13,0.04,2,76
167017,Gorgeous Duplex + Garden,795889,Adam,Brooklyn,Park Slope,40.67853,-73.98089,Entire home/apt,219,5,2,2014-08-31,0.03,1,0
167482,Charming upper west side apartment,789257,Barbara,Manhattan,Upper West Side,40.77886,-73.98042,Entire home/apt,185,2,129,2019-06-07,1.33,1,14
168084,Light-filled East Village Delight,800982,Chris,Manhattan,East Village,40.72578,-73.97879,Entire home/apt,190,3,147,2019-06-30,1.6,1,27
168123,"Sunny, quiet, legal homelike suite-Pk Slope South",720558,Sara,Brooklyn,South Slope,40.66085,-73.98537,Entire home/apt,105,28,101,2019-07-01,1.06,1,167
168546,Spacious Duplex in Brownstone!,803086,Benton,Manhattan,East Harlem,40.80113,-73.94503,Entire home/apt,250,2,11,2016-01-02,0.12,2,68
168810,Lovely Vintage Haven—Heart of UWS,747698,Linda & Chris,Manhattan,Upper West Side,40.78569,-73.97581,Entire home/apt,175,65,11,2013-10-15,0.12,1,358
169152,Warehouse Loft with Garden view,806112,Julia,Brooklyn,Bedford-Stuyvesant,40.68131,-73.95332,Entire home/apt,75,2,87,2017-04-18,1.09,1,0
169464,Creative Vintage Loft in S. Williamsburg,806774,Ali & SweetPea,Brooklyn,Williamsburg,40.70667,-73.96524,Entire home/apt,85,2,86,2019-05-16,0.89,2,15
169483,Very close to Downtown Awesome Private Apartment,807642,Jeffrey,Brooklyn,Gravesend,40.60452,-73.97103,Entire home/apt,106,7,0,,,2,0
170420,The Happy home!,812814,Lena,Manhattan,East Harlem,40.7932,-73.94007,Entire home/apt,79,2,15,2016-02-15,0.16,1,0
173742,"Elegant 2-BR duplex, Union Square",829652,Donna,Manhattan,Gramercy,40.73476,-73.98452,Entire home/apt,400,2,105,2019-06-23,1.13,1,304
174527,Cozy private family home in Bushwick,833926,Kris,Brooklyn,Bushwick,40.69055,-73.92357,Entire home/apt,150,2,11,2018-10-28,0.46,1,0
176135,Cosy Sunny 1brm in Prospect Heights,842125,Jennifer,Brooklyn,Crown Heights,40.67505,-73.95969,Entire home/apt,97,3,31,2018-10-23,0.32,1,193
176962,Williamsburg Home Away From Home!,846309,Dani,Brooklyn,Williamsburg,40.70925,-73.95425,Entire home/apt,179,4,23,2019-04-13,0.24,1,25
177421,Brand New Beautiful Duplex Apartment with Garden,848748,Sarah,Brooklyn,Greenpoint,40.72315,-73.95226,Entire home/apt,500,2,20,2019-06-24,0.21,2,127
177495,"PRIME, Luxury, Spacious 2 Bedroom Apt in Chelsea",848960,Amit,Manhattan,Chelsea,40.73939,-73.99612,Entire home/apt,429,10,18,2019-06-24,0.9,1,0
177606,SPACIOUS ALCOVE STUDIO/ JUNIOR ONE,849492,Kathrine,Manhattan,Kips Bay,40.74112,-73.97686,Entire home/apt,189,6,90,2019-06-23,0.95,1,303
179741,Spring & Mulberry 2 Bedroom Apartment,314941,Tony,Manhattan,Nolita,40.72133,-73.99666,Entire home/apt,300,1,6,2019-06-28,0.06,3,115
180507,Ultra Modern NYC Garden Apartment,864735,Jason,Queens,Astoria,40.75744,-73.92163,Entire home/apt,107,30,21,2018-12-01,0.22,8,200
180792,Modern Garden Apartment in NYC,864735,Jason,Queens,Astoria,40.75695,-73.9202,Entire home/apt,95,30,24,2019-04-04,0.26,8,271
181972,Gorgeous Entire Manhattan Townhouse,872121,Rosario,Manhattan,Harlem,40.8296,-73.94651,Entire home/apt,199,2,111,2019-06-02,1.17,1,12
182069,Cozy studio Apartment in Upper East,39260,Mat,Manhattan,East Harlem,40.79056,-73.9468,Entire home/apt,120,2,86,2019-06-20,0.91,1,268
182095,Historic classic central cozy Village clean NYU,872805,Mike,Manhattan,West Village,40.73631,-73.99977,Entire home/apt,199,15,66,2019-04-29,0.69,2,89
182177,A PRIVATE FLAT / APARTMENT- $SPECIAL$,873273,Christian & Carla,Bronx,Allerton,40.86466,-73.85709,Entire home/apt,125,2,271,2019-06-20,2.84,2,347
187566,Historic Brooklyn Studio Apartment,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,2,187,2019-06-10,1.97,2,287
187986,Comfort at Crossroads of Downtown,904833,Daniel,Manhattan,Chelsea,40.73862,-73.99758,Entire home/apt,250,1,2,2015-08-28,0.02,1,0
188146,"""The Oasis"" on Bedford Williamsburg",906200,Mariana,Brooklyn,Williamsburg,40.7158,-73.95803,Entire home/apt,350,6,1,2016-01-01,0.02,1,233
188661,"Large, sunny garden apartment.",909146,Mj,Brooklyn,Prospect Heights,40.68262,-73.97299,Entire home/apt,170,3,67,2018-10-20,0.7,1,129
188674,UNION SQUARE/ E. VILL 1BR BEAUTIFUL,909234,Leslie,Manhattan,East Village,40.73217,-73.98801,Entire home/apt,165,1,63,2018-01-12,0.68,1,0
189732,Family & Friends in New York City,489400,O'Dell,Brooklyn,East New York,40.67497,-73.87305,Entire home/apt,169,3,177,2019-06-29,1.86,1,297
189787,Spacious & Comfy BK Brownstone,915640,Sundiata,Brooklyn,Crown Heights,40.66788,-73.94813,Entire home/apt,99,4,90,2019-06-30,0.94,1,56
190267,Large Luxury Upper East Side Studio,918866,Marina,Manhattan,Upper East Side,40.76684,-73.95944,Entire home/apt,169,7,39,2019-07-07,0.41,1,44
190542,Chateau Style Brooklyn Loft for Singles or Couples,920542,Farrah,Brooklyn,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,3,42,2019-05-18,0.44,1,355
190968,Lovely Brooklyn Brownstone 1BR!,922922,Karen,Brooklyn,Prospect Heights,40.67946,-73.96501,Entire home/apt,215,3,33,2019-05-08,0.35,1,156
190974,Beautiful Grdn. Apt. in Park Slope,874471,Alan,Brooklyn,Park Slope,40.66944,-73.98083,Entire home/apt,130,3,179,2019-05-29,2.02,1,273
193853,Quiet Chelsea Studio w/Charm,48599,Anastasia,Manhattan,Chelsea,40.74033,-74.00024,Entire home/apt,149,6,23,2018-05-21,0.27,2,0
195971,2 Beds over Bed-Stuy,953279,Tim,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569,Entire home/apt,139,3,83,2019-06-23,1.19,1,255
196010,Huge Bklyn Loft w Private Roofdeck,953565,Vanessa,Brooklyn,Park Slope,40.67595,-73.98053,Entire home/apt,265,5,15,2015-06-14,0.16,1,0
